customer_id,name,email,tier,signup_date,country
CUST-00844,Customer 844,customer844@example.com,premium,2023-01-27,US
CUST-00845,Customer 845,customer845@example.com,standard,2022-06-25,CA
CUST-00846,Customer 846,customer846@example.com,standard,2023-05-10,US
CUST-00847,Customer 847,customer847@example.com,standard,2024-04-12,US
CUST-00848,Customer 848,customer848@example.com,premium,2024-09-27,US
CUST-00849,Customer 849,customer849@example.com,standard,2025-02-11,US
CUST-00850,Customer 850,customer850@example.com,standard,2023-05-08,US
CUST-00851,Customer 851,customer851@example.com,standard,2025-11-15,US
CUST-00852,Customer 852,customer852@example.com,standard,2024-09-02,US
CUST-00853,Customer 853,customer853@example.com,standard,2025-08-15,US
CUST-00854,Customer 854,customer854@example.com,premium,2024-10-02,US
CUST-00855,Customer 855,customer855@example.com,standard,2024-07-06,CA
CUST-00856,Customer 856,customer856@example.com,standard,2022-02-05,US
CUST-00857,Customer 857,customer857@example.com,standard,2022-07-10,US
CUST-00858,Customer 858,customer858@example.com,standard,2023-08-26,US
CUST-00859,Customer 859,customer859@example.com,standard,2023-03-30,US
CUST-00860,Customer 860,customer860@example.com,standard,2024-04-08,US
CUST-00861,Customer 861,customer861@example.com,standard,2025-11-17,US
CUST-00862,Customer 862,customer862@example.com,standard,2023-05-14,US
CUST-00863,Customer 863,customer863@example.com,standard,2023-09-20,US
CUST-00864,Customer 864,customer864@example.com,standard,2025-09-21,US
CUST-00865,Customer 865,customer865@example.com,standard,2025-04-06,CA
CUST-00866,Customer 866,customer866@example.com,standard,2024-01-26,CA
CUST-00867,Customer 867,customer867@example.com,standard,2024-08-27,US
CUST-00868,Customer 868,customer868@example.com,standard,2025-02-07,US
CUST-00869,Customer 869,customer869@example.com,premium,2024-12-23,US
CUST-00870,Customer 870,customer870@example.com,premium,2023-12-06,US
CUST-00871,Customer 871,customer871@example.com,standard,2024-05-21,US
CUST-00872,Customer 872,customer872@example.com,standard,2025-02-01,US
CUST-00873,Customer 873,customer873@example.com,standard,2023-11-09,US
CUST-00874,Customer 874,customer874@example.com,standard,2023-12-22,US
CUST-00875,Customer 875,customer875@example.com,standard,2025-12-10,US
CUST-00876,Customer 876,customer876@example.com,standard,2024-07-18,US
CUST-00877,Customer 877,customer877@example.com,standard,2023-07-09,US
CUST-00878,Customer 878,customer878@example.com,standard,2023-09-20,US
CUST-00879,Customer 879,customer879@example.com,standard,2023-05-30,US
CUST-00880,Customer 880,customer880@example.com,standard,2023-04-18,US
CUST-00881,Customer 881,customer881@example.com,standard,2022-09-05,US
CUST-00882,Customer 882,customer882@example.com,standard,2023-01-30,US
CUST-00883,Customer 883,customer883@example.com,standard,2023-10-09,US
CUST-00884,Customer 884,customer884@example.com,standard,2022-09-02,US
CUST-00885,Customer 885,customer885@example.com,standard,2025-01-02,US
CUST-00886,Customer 886,customer886@example.com,standard,2025-11-14,US
CUST-00887,Customer 887,customer887@example.com,standard,2023-01-15,US
CUST-00888,Customer 888,customer888@example.com,standard,2023-01-28,US
CUST-00889,Customer 889,customer889@example.com,standard,2023-03-20,US
CUST-00890,Customer 890,customer890@example.com,standard,2024-09-18,CA
CUST-00891,Customer 891,customer891@example.com,standard,2023-07-21,US
CUST-00892,Customer 892,customer892@example.com,premium,2025-04-22,US
CUST-00893,Customer 893,customer893@example.com,premium,2024-12-10,US
CUST-00894,Customer 894,customer894@example.com,standard,2025-05-07,US
CUST-00895,Customer 895,customer895@example.com,standard,2023-08-03,US
CUST-00896,Customer 896,customer896@example.com,standard,2022-07-25,US
CUST-00897,Customer 897,customer897@example.com,standard,2023-02-02,US
CUST-00898,Customer 898,customer898@example.com,premium,2023-08-30,US
CUST-00899,Customer 899,customer899@example.com,standard,2023-04-11,US
CUST-00900,Customer 900,customer900@example.com,standard,2024-01-10,US
CUST-00901,Customer 901,customer901@example.com,standard,2023-01-03,US
CUST-00902,Customer 902,customer902@example.com,standard,2023-09-12,US
CUST-00903,Customer 903,customer903@example.com,standard,2022-01-29,US
CUST-00904,Customer 904,customer904@example.com,standard,2025-12-21,US
CUST-00905,Customer 905,customer905@example.com,standard,2024-12-29,US
CUST-00906,Customer 906,customer906@example.com,premium,2022-09-17,US
CUST-00907,Customer 907,customer907@example.com,standard,2023-07-16,CA
CUST-00908,Customer 908,customer908@example.com,standard,2022-04-04,US
CUST-00909,Customer 909,customer909@example.com,standard,2022-04-22,US
CUST-00910,Customer 910,customer910@example.com,standard,2025-02-07,US
CUST-00911,Customer 911,customer911@example.com,standard,2023-08-22,US
CUST-00912,Customer 912,customer912@example.com,standard,2025-11-29,US
CUST-00913,Customer 913,customer913@example.com,standard,2022-09-16,CA
CUST-00914,Customer 914,customer914@example.com,standard,2025-07-30,US
CUST-00915,Customer 915,customer915@example.com,standard,2024-10-02,US
CUST-00916,Customer 916,customer916@example.com,standard,2022-07-30,US
CUST-00917,Customer 917,customer917@example.com,standard,2022-01-26,US
CUST-00918,Customer 918,customer918@example.com,premium,2025-03-21,US
CUST-00919,Customer 919,customer919@example.com,standard,2023-08-06,US
CUST-00920,Customer 920,customer920@example.com,standard,2024-08-19,US
CUST-00921,Customer 921,customer921@example.com,premium,2024-09-07,US
CUST-00922,Customer 922,customer922@example.com,standard,2024-06-21,US
CUST-00923,Customer 923,customer923@example.com,premium,2023-11-29,US
CUST-00924,Customer 924,customer924@example.com,standard,2023-01-13,US
CUST-00925,Customer 925,customer925@example.com,standard,2022-04-16,US
CUST-00926,Customer 926,customer926@example.com,standard,2023-06-02,US
CUST-00927,Customer 927,customer927@example.com,standard,2024-09-05,US
CUST-00928,Customer 928,customer928@example.com,standard,2022-08-22,US
CUST-00929,Customer 929,customer929@example.com,standard,2022-05-14,US
CUST-00930,Customer 930,customer930@example.com,standard,2024-03-31,US
CUST-00931,Customer 931,customer931@example.com,standard,2024-10-04,US
CUST-00932,Customer 932,customer932@example.com,premium,2022-06-01,US
CUST-00933,Customer 933,customer933@example.com,premium,2025-03-27,US
CUST-00934,Customer 934,customer934@example.com,standard,2025-07-13,US
CUST-00935,Customer 935,customer935@example.com,standard,2025-11-06,US
CUST-00936,Customer 936,customer936@example.com,standard,2022-04-20,US
CUST-00937,Customer 937,customer937@example.com,standard,2022-11-07,US
CUST-00938,Customer 938,customer938@example.com,premium,2022-11-02,US
CUST-00939,Customer 939,customer939@example.com,standard,2025-02-26,US
CUST-00940,Customer 940,customer940@example.com,standard,2023-09-15,US
CUST-00941,Customer 941,customer941@example.com,standard,2022-06-24,US
CUST-00942,Customer 942,customer942@example.com,standard,2023-05-24,US
CUST-00943,Customer 943,customer943@example.com,standard,2022-08-31,US
CUST-00944,Customer 944,customer944@example.com,premium,2025-02-16,US
CUST-00945,Customer 945,customer945@example.com,standard,2024-05-02,US
CUST-00946,Customer 946,customer946@example.com,standard,2025-05-26,US
CUST-00947,Customer 947,customer947@example.com,standard,2025-05-05,US
CUST-00948,Customer 948,customer948@example.com,premium,2025-06-20,US
CUST-00949,Customer 949,customer949@example.com,premium,2023-04-08,US
CUST-00950,Customer 950,customer950@example.com,standard,2024-12-06,US
CUST-00951,Customer 951,customer951@example.com,standard,2024-02-19,US
CUST-00952,Customer 952,customer952@example.com,standard,2024-07-11,US
CUST-00953,Customer 953,customer953@example.com,standard,2024-06-25,US
CUST-00954,Customer 954,customer954@example.com,premium,2023-09-01,US
CUST-00955,Customer 955,customer955@example.com,standard,2025-04-20,CA
CUST-00956,Customer 956,customer956@example.com,standard,2024-05-28,CA
CUST-00957,Customer 957,customer957@example.com,standard,2023-09-18,US
CUST-00958,Customer 958,customer958@example.com,standard,2025-03-10,US
CUST-00959,Customer 959,customer959@example.com,standard,2025-06-25,US
CUST-00960,Customer 960,customer960@example.com,standard,2022-05-04,US
CUST-00961,Customer 961,customer961@example.com,standard,2025-06-02,US
CUST-00962,Customer 962,customer962@example.com,standard,2022-07-23,US
CUST-00963,Customer 963,customer963@example.com,standard,2023-03-02,US
CUST-00964,Customer 964,customer964@example.com,standard,2025-07-05,US
CUST-00965,Customer 965,customer965@example.com,standard,2023-03-09,US
CUST-00966,Customer 966,customer966@example.com,standard,2023-06-26,US
CUST-00967,Customer 967,customer967@example.com,standard,2025-09-14,US
CUST-00968,Customer 968,customer968@example.com,standard,2022-06-16,US
CUST-00969,Customer 969,customer969@example.com,standard,2022-11-18,US
CUST-00970,Customer 970,customer970@example.com,standard,2023-05-07,US
CUST-00971,Customer 971,customer971@example.com,standard,2022-12-22,US
CUST-00972,Customer 972,customer972@example.com,premium,2025-02-04,US
CUST-00973,Customer 973,customer973@example.com,standard,2022-06-03,US
CUST-00974,Customer 974,customer974@example.com,standard,2022-11-17,US
CUST-00975,Customer 975,customer975@example.com,standard,2022-01-06,US
CUST-00976,Customer 976,customer976@example.com,standard,2024-04-16,CA
CUST-00977,Customer 977,customer977@example.com,standard,2024-07-11,US
CUST-00978,Customer 978,customer978@example.com,standard,2025-11-12,US
CUST-00979,Customer 979,customer979@example.com,standard,2025-05-01,US
CUST-00980,Customer 980,customer980@example.com,standard,2024-08-20,US
CUST-00981,Customer 981,customer981@example.com,standard,2023-08-20,US
CUST-00982,Customer 982,customer982@example.com,standard,2022-03-08,US
CUST-00983,Customer 983,customer983@example.com,standard,2023-04-20,US
CUST-00984,Customer 984,customer984@example.com,standard,2023-08-14,US
CUST-00985,Customer 985,customer985@example.com,standard,2025-12-18,US
CUST-00986,Customer 986,customer986@example.com,standard,2023-08-03,US
CUST-00987,Customer 987,customer987@example.com,standard,2025-12-10,US
CUST-00988,Customer 988,customer988@example.com,standard,2024-07-18,US
CUST-00989,Customer 989,customer989@example.com,standard,2022-05-26,US
CUST-00990,Customer 990,customer990@example.com,standard,2025-11-08,US
CUST-00991,Customer 991,customer991@example.com,standard,2023-04-24,US
CUST-00992,Customer 992,customer992@example.com,standard,2023-06-26,US
CUST-00993,Customer 993,customer993@example.com,standard,2025-07-04,US
CUST-00994,Customer 994,customer994@example.com,standard,2025-04-22,US
CUST-00995,Customer 995,customer995@example.com,standard,2025-09-16,US
CUST-00996,Customer 996,customer996@example.com,standard,2023-02-10,US
CUST-00997,Customer 997,customer997@example.com,premium,2024-05-20,CA
CUST-00998,Customer 998,customer998@example.com,standard,2022-08-24,US
CUST-00999,Customer 999,customer999@example.com,premium,2025-01-20,US
CUST-01000,Customer 1000,customer1000@example.com,standard,2023-04-06,US
